1,34,56,59,51,4,13,12,5,17,17,3,19,10,10,25,13,3,15,19,14,1,2,1,0,6,3,0,4,2,1,5,4,0,1,0,4,1,5,8,3,5,4,1,7,0,0,3,0,2,4,8,5,2,4,2,2,2,5,1,2,5,6,8,5,1,6,4,2,0,2,1,0,4,4,1,6,3,3,9,4,0,4,7,3
1,45,61,39,55,9,11,15,9,18,18,2,23,11,14,9,5,7,18,13,17,1,2,3,3,2,5,0,4,6,5,3,1,2,2,3,2,3,5,6,4,5,6,2,5,0,1,0,1,2,11,4,6,3,2,5,1,7,3,0,4,1,4,3,1,0,1,2,2,2,2,1,1,4,4,0,10,4,4,3,2,3,4,4,6
1,37,53,64,46,5,7,19,6,11,20,4,18,16,11,20,16,5,14,21,6,1,1,1,2,3,1,1,2,3,4,6,6,0,3,3,0,0,3,7,1,4,8,2,6,2,0,2,0,2,6,8,2,3,1,10,2,3,5,0,3,8,4,5,2,3,4,6,3,1,2,1,1,1,5,1,7,3,3,7,8,0,1,4,1
1,45,43,55,57,11,10,14,10,13,15,0,15,9,10,23,13,12,8,17,19,4,2,2,3,3,3,0,4,4,1,7,2,4,1,2,3,3,6,3,1,7,1,0,7,0,0,0,0,4,4,5,2,0,1,5,3,1,6,0,3,3,6,11,3,1,1,6,5,4,1,4,3,2,5,0,1,2,3,4,8,3,2,4,9
1,58,48,49,45,21,11,17,9,18,9,6,14,12,13,12,12,7,14,14,10,14,1,3,3,4,2,0,4,5,6,3,3,1,2,2,4,4,7,3,4,7,0,0,2,3,0,2,1,4,4,4,2,2,2,7,1,4,3,4,2,1,2,5,4,1,4,4,3,1,1,4,1,3,4,1,6,3,5,2,4,1,4,4,1
1,47,35,46,72,13,8,7,18,10,11,0,14,12,6,14,14,12,10,25,25,2,3,3,4,1,3,0,4,0,2,4,1,1,3,5,9,4,1,0,5,5,3,0,3,0,0,0,0,2,4,4,4,4,3,1,4,0,2,0,4,4,0,4,6,3,0,4,7,3,1,3,5,4,3,0,3,8,4,6,7,6,3,11,5
1,52,49,53,46,14,14,16,7,13,17,2,17,17,12,13,11,7,6,22,11,3,5,4,2,5,1,0,8,4,3,5,4,0,2,4,1,5,3,3,2,3,8,1,5,0,1,0,1,5,1,9,2,1,5,7,3,3,5,0,4,4,4,3,2,0,2,5,4,4,1,2,0,2,3,1,0,9,4,5,4,2,1,4,4
1,57,39,69,35,22,7,22,6,11,11,8,9,18,17,26,8,6,4,12,12,13,2,4,3,2,2,2,1,5,6,9,2,2,1,1,2,2,2,5,2,1,5,1,4,0,5,3,0,3,2,4,0,6,1,10,1,8,2,4,3,9,5,10,2,0,1,4,3,1,2,3,0,0,2,1,1,4,1,4,3,1,0,3,7
1,53,48,37,62,21,9,13,10,12,16,1,18,9,9,10,9,10,14,13,25,10,3,7,1,2,4,1,2,2,4,1,6,2,2,2,4,5,1,3,3,6,5,0,5,0,0,0,1,2,3,7,6,4,1,1,3,2,3,0,4,4,1,4,1,1,5,2,1,2,3,2,3,2,4,0,7,3,4,5,1,5,4,2,14
1,43,61,52,44,7,19,11,5,25,17,2,17,7,10,22,13,4,14,17,9,1,2,2,2,8,5,1,5,1,0,5,5,0,0,5,0,5,12,5,2,9,3,1,4,2,0,0,0,2,5,6,4,1,3,3,0,3,3,0,4,4,5,8,5,1,5,3,4,0,2,1,1,5,6,0,3,0,5,9,3,1,4,3,1
1,53,44,46,57,18,9,12,14,13,14,2,14,9,14,14,9,12,7,18,20,6,4,4,4,3,4,0,2,3,2,5,2,3,2,1,8,5,1,4,3,4,2,0,8,1,0,0,1,1,2,5,6,2,1,3,3,4,4,2,3,3,4,5,2,3,0,4,2,5,3,0,4,2,4,0,1,2,8,4,4,5,3,8,4
1,52,55,59,34,16,10,20,6,19,20,8,8,12,18,20,8,5,6,11,12,4,3,6,3,5,5,0,0,7,4,5,4,2,1,2,1,3,5,11,0,2,6,7,5,2,2,3,0,0,2,3,3,7,1,2,2,9,6,1,2,3,6,8,3,1,2,3,2,2,1,1,1,3,2,0,1,0,6,4,1,2,1,3,6
1,49,54,49,48,15,6,16,12,15,19,2,18,11,16,14,8,7,13,17,10,5,1,4,5,1,1,0,4,3,6,5,2,0,5,4,3,5,1,6,3,3,11,0,5,0,1,0,1,4,3,9,2,2,1,5,3,5,4,1,6,4,4,5,1,1,2,3,2,3,3,1,0,6,3,1,3,4,5,4,4,2,3,1,3
1,71,34,57,38,26,10,20,14,14,8,4,8,19,9,18,11,12,6,15,5,10,3,7,6,8,0,2,0,7,3,7,3,3,3,5,3,5,2,4,3,3,3,0,2,1,1,1,1,1,0,5,2,5,3,7,3,1,3,2,3,5,3,5,5,6,0,5,0,6,2,2,2,2,1,0,3,6,2,5,2,2,3,0,0
1,40,55,65,40,11,9,15,5,11,20,7,16,15,15,23,12,3,11,19,7,3,1,4,3,0,6,2,1,2,3,7,3,0,3,2,0,2,5,3,1,6,5,2,6,2,3,2,0,1,3,8,4,5,2,7,1,2,5,3,5,5,5,8,5,2,3,6,1,1,1,1,0,3,4,0,4,6,4,5,4,0,2,3,2
1,63,52,35,50,22,14,12,15,24,11,4,13,8,15,6,6,9,12,12,16,9,7,1,5,6,3,2,3,1,5,5,1,3,5,5,2,10,2,6,6,5,3,0,3,2,1,0,1,3,4,2,4,1,3,3,1,9,3,2,1,1,5,0,0,1,1,2,1,2,2,2,3,4,2,0,6,4,3,1,4,2,2,3,9
1,47,54,49,50,11,10,17,9,19,20,1,14,12,12,15,10,5,12,15,17,2,1,5,3,4,4,1,1,6,3,6,2,2,2,4,1,2,7,7,3,8,4,0,8,0,1,0,0,0,3,7,4,5,2,4,1,6,3,0,3,3,3,4,5,2,5,0,2,2,0,1,2,1,9,0,2,3,5,4,3,1,2,4,10
1,52,55,42,51,14,14,14,10,14,14,4,22,16,11,7,8,8,16,16,11,4,1,5,4,4,3,2,5,5,5,1,3,4,2,2,2,6,4,3,1,2,3,1,8,3,0,1,0,3,9,6,4,3,7,3,3,5,3,1,2,2,2,1,2,0,2,4,2,1,2,3,2,3,5,0,7,5,4,4,3,1,3,4,3
1,42,63,46,49,7,14,10,11,20,20,8,15,7,13,14,11,8,15,14,12,2,1,2,2,5,4,2,3,3,4,2,1,2,3,2,4,3,7,6,4,6,9,1,4,1,2,2,3,2,7,4,2,0,3,2,2,0,3,4,6,1,5,4,3,3,2,5,1,2,3,0,3,9,3,1,2,2,2,6,4,1,3,3,5
1,42,61,65,32,6,12,19,5,17,15,11,18,18,22,21,3,1,11,14,6,2,1,3,0,3,2,1,6,7,4,7,1,0,1,1,3,3,8,3,3,6,3,4,2,1,5,5,0,1,6,9,2,1,3,12,2,5,7,3,7,7,8,5,1,0,0,3,0,0,0,1,0,3,2,3,3,3,5,4,1,0,4,1,1
1,49,57,47,47,15,7,18,9,14,22,0,20,15,12,10,10,4,16,19,8,3,1,8,3,0,3,0,4,8,6,2,2,1,3,3,2,3,4,6,1,5,8,0,9,0,0,0,0,3,8,7,2,5,2,3,5,5,3,0,4,3,3,2,2,0,1,7,2,4,0,0,0,4,8,0,3,4,3,6,6,0,4,2,2
1,33,68,59,40,7,9,15,2,14,28,4,22,10,16,24,8,2,15,15,8,0,1,6,0,2,4,1,2,2,3,6,4,0,1,0,1,2,7,3,2,6,10,2,10,1,1,2,0,1,9,8,4,4,1,5,0,2,7,0,7,5,9,8,2,1,1,4,2,1,0,1,0,4,7,1,3,1,3,8,2,0,4,3,1
1,57,32,36,75,21,4,16,15,9,10,2,11,9,4,7,16,18,13,11,33,9,0,6,5,2,1,0,1,4,3,4,5,5,3,2,5,3,2,1,3,3,1,2,4,0,0,0,2,1,2,0,8,4,0,2,3,2,1,0,1,1,1,1,4,3,2,4,7,5,2,7,4,2,7,0,4,4,0,2,5,9,6,5,13
1,53,50,49,48,14,15,12,12,18,14,3,15,10,12,16,11,11,9,18,9,3,2,4,5,6,2,0,7,3,5,2,2,4,0,4,4,4,9,3,2,5,5,0,4,1,0,2,0,3,4,4,3,3,1,4,2,5,3,2,2,4,4,3,5,4,1,5,1,4,3,1,3,2,4,1,2,2,3,9,4,0,3,5,1
1,35,56,44,65,10,6,12,7,13,16,3,24,6,13,12,13,5,21,17,21,2,0,4,4,1,3,0,2,1,6,1,4,1,1,2,3,3,3,5,2,5,2,2,7,0,1,2,0,2,5,10,7,4,0,1,1,3,5,1,4,4,2,4,2,0,6,4,2,1,2,2,0,4,6,0,11,1,4,5,7,2,9,1,9
1,47,50,57,46,11,8,19,9,16,16,2,16,16,10,19,11,3,16,17,10,2,2,4,3,4,2,1,1,3,3,9,4,2,1,3,3,3,3,8,2,5,8,0,3,0,0,2,0,1,5,7,3,6,1,6,3,3,4,0,3,6,6,2,4,0,3,7,1,0,1,1,1,4,2,1,9,7,1,6,3,0,7,0,3
1,46,64,60,30,11,12,21,2,21,19,8,15,12,22,16,10,1,11,15,3,1,1,8,1,6,0,4,2,6,8,5,2,0,1,1,0,3,10,7,1,6,5,0,8,1,3,1,3,1,6,5,3,6,1,5,0,5,9,4,3,3,6,6,1,0,3,7,0,0,0,1,0,4,5,0,2,2,5,4,4,0,1,2,0
1,81,33,53,33,39,10,24,8,14,4,2,12,19,10,17,7,9,8,10,6,19,5,12,3,5,2,1,1,7,5,10,2,3,1,2,2,8,0,5,1,0,1,1,2,2,0,0,0,1,5,4,2,7,5,6,1,6,1,0,3,7,1,4,5,3,2,2,0,5,0,1,3,2,0,0,6,3,4,3,0,2,0,2,2
1,39,72,53,36,10,10,15,4,15,29,7,20,11,19,17,6,3,13,14,6,2,3,4,1,2,6,0,2,2,5,6,2,0,2,2,0,2,4,8,1,7,7,4,10,1,1,3,2,2,6,10,2,4,3,2,2,4,9,2,4,4,8,5,0,0,3,2,1,2,0,1,0,1,7,1,4,4,5,3,2,1,2,0,3
1,38,72,61,29,4,15,17,2,15,31,6,20,16,16,21,7,3,9,17,0,1,1,2,0,2,9,1,3,5,5,6,1,0,1,1,0,1,6,6,2,8,13,2,8,4,0,1,1,3,6,11,0,2,5,9,0,4,4,2,6,5,4,9,2,0,2,5,0,0,3,0,0,1,4,1,3,2,7,5,3,0,0,0,0
1,46,68,60,26,8,10,23,5,20,30,2,16,13,21,21,4,4,7,14,1,1,2,4,1,5,3,0,2,5,6,9,2,1,1,3,0,3,4,12,1,10,11,2,7,0,1,1,0,3,4,8,1,2,4,4,3,4,13,0,4,7,9,4,1,0,2,2,0,2,0,2,0,1,3,0,3,1,5,7,1,0,0,1,0
1,39,63,55,43,8,7,19,5,19,22,2,20,7,17,19,11,5,17,15,6,0,2,5,1,2,2,2,1,5,7,5,2,1,3,0,1,5,1,11,2,8,9,0,5,0,1,0,1,1,10,8,1,2,3,2,0,4,7,0,6,2,5,9,3,3,2,5,1,1,1,1,2,5,4,0,8,0,4,5,5,0,2,2,2
1,33,75,57,35,4,10,14,5,16,33,10,16,12,19,19,6,1,13,14,7,1,0,2,1,3,3,1,3,4,5,4,1,1,0,3,1,2,5,8,1,5,14,5,9,1,4,4,1,0,8,6,2,1,4,4,3,5,8,3,3,5,5,6,2,0,1,4,1,0,1,0,0,3,8,1,1,2,5,5,2,0,3,1,3
1,35,53,76,36,8,7,18,2,12,19,5,17,14,16,38,7,1,10,15,10,1,2,3,2,2,2,2,1,3,3,12,0,0,1,1,0,1,2,9,0,3,7,1,8,1,2,2,0,0,3,7,7,5,3,6,0,7,3,1,5,8,7,19,3,0,2,3,2,1,0,0,0,0,6,1,3,2,4,5,4,1,4,4,1
1,36,72,52,40,9,12,7,8,9,30,13,20,9,16,19,8,9,13,13,4,0,6,1,2,2,6,2,2,2,1,3,1,1,4,3,0,2,1,3,3,3,11,5,11,2,4,6,1,7,4,5,3,3,2,3,1,1,9,4,2,3,7,7,2,1,3,4,0,4,3,0,2,3,4,2,4,2,4,3,4,0,2,1,1
1,30,80,36,54,5,10,8,6,14,35,2,29,7,13,7,9,4,22,18,10,1,0,2,2,1,5,1,3,1,2,2,3,0,2,4,0,1,6,5,1,6,16,0,13,0,0,0,2,2,14,6,7,2,2,1,2,5,4,0,4,3,2,1,1,2,2,4,1,1,2,0,1,2,10,1,9,3,8,4,3,0,4,4,2
1,38,67,55,40,7,5,22,4,12,32,3,20,17,14,17,6,2,15,13,10,2,2,1,2,3,1,0,1,6,6,9,0,0,0,1,3,0,0,11,1,7,13,2,10,0,2,0,1,2,11,3,4,4,3,9,1,1,10,0,3,4,4,5,4,0,1,4,1,1,0,1,0,1,7,1,6,7,2,3,1,0,3,5,2
1,44,64,43,49,10,12,9,13,20,21,2,20,8,16,13,6,6,15,19,9,2,2,2,4,1,6,0,5,1,3,4,1,3,4,4,2,2,6,6,6,5,8,2,6,0,1,1,0,0,7,9,4,4,2,0,2,5,5,0,5,3,6,2,2,1,3,2,0,2,2,1,1,9,2,0,4,4,6,6,3,2,1,3,3
1,52,48,44,56,15,8,16,13,18,17,1,12,5,13,11,15,14,10,16,15,7,2,1,5,4,2,1,1,3,4,4,5,3,1,4,4,2,4,7,5,3,9,0,5,0,1,0,0,1,3,3,5,1,1,3,0,4,5,0,4,0,4,3,4,5,2,4,4,5,1,5,3,7,1,0,2,2,4,4,6,5,3,5,2
1,46,55,54,45,12,10,18,6,18,17,2,18,12,14,18,9,4,14,16,11,4,4,2,2,1,3,2,4,2,4,8,3,0,1,1,4,4,5,7,2,4,5,0,8,1,0,1,0,0,8,8,2,2,1,7,2,5,6,0,3,6,6,2,4,1,1,5,2,2,0,2,0,8,3,0,3,3,4,7,2,3,4,2,2
1,31,57,51,61,9,6,12,4,5,21,1,30,8,14,16,12,8,16,22,15,3,1,4,1,0,3,0,3,2,3,4,3,0,2,0,2,1,3,0,1,2,4,1,14,0,1,0,0,2,11,14,3,1,2,5,0,1,8,0,5,3,3,5,4,3,0,5,4,4,0,2,2,2,6,0,8,3,7,7,5,3,3,3,6
1,39,87,56,18,2,22,11,4,29,26,25,6,3,31,16,6,5,7,4,2,0,1,0,1,12,1,7,2,0,4,6,1,1,2,1,0,2,16,9,2,8,9,7,1,2,16,6,1,1,3,1,1,0,1,1,1,6,15,7,3,0,10,3,3,3,1,1,1,0,4,1,0,2,1,4,0,1,1,1,1,0,1,1,0
1,57,60,35,48,16,16,13,12,24,18,0,17,7,8,11,9,10,17,11,10,4,6,3,3,9,2,0,4,2,2,4,5,3,5,2,2,8,3,8,5,7,7,0,4,0,0,0,0,3,2,6,6,1,3,1,2,2,2,0,4,2,4,2,3,3,4,1,1,3,4,1,2,6,6,0,5,3,2,5,1,1,6,2,1
1,36,73,41,50,6,7,10,13,19,32,5,16,7,14,7,13,3,20,19,8,2,0,1,3,2,4,0,1,1,6,2,1,0,4,5,4,3,5,6,5,11,14,2,5,1,2,0,2,3,6,6,1,0,1,1,5,4,7,0,3,0,4,1,2,0,7,4,2,1,1,1,0,2,7,3,7,5,2,4,8,0,3,4,1
1,53,40,53,54,19,9,12,13,10,5,7,18,12,15,11,14,11,11,23,9,8,1,6,4,0,0,2,7,5,3,2,1,5,3,2,3,5,0,2,3,2,0,1,2,2,2,0,3,2,4,11,1,1,7,3,1,4,3,1,7,2,2,4,3,1,2,6,5,5,1,0,5,4,2,3,2,3,8,5,7,3,2,4,0
1,49,62,38,51,14,14,14,7,13,21,7,20,14,13,7,4,8,14,10,19,4,5,4,1,3,4,3,4,8,2,2,2,2,0,1,4,2,4,4,3,4,7,2,7,1,5,0,1,1,4,5,10,6,3,3,2,1,5,0,7,2,2,2,1,0,1,1,2,2,2,3,1,5,5,2,2,3,4,3,0,5,8,3,3
1,32,75,48,45,3,8,16,4,11,35,4,25,11,16,15,6,7,16,12,10,0,0,2,1,2,0,0,6,2,9,3,2,2,1,0,1,0,4,7,0,5,14,4,12,0,1,3,0,3,10,7,5,1,3,4,3,1,13,0,2,5,2,7,1,1,1,2,2,2,1,3,0,3,8,0,5,4,3,2,3,1,4,3,2
1,30,59,46,65,4,8,10,8,16,20,5,17,5,13,14,14,5,18,17,25,1,0,2,1,3,2,2,1,1,4,3,2,0,2,2,4,2,5,5,4,4,5,2,9,1,1,2,1,1,3,5,8,0,1,2,2,3,4,1,5,2,4,5,3,2,2,4,6,1,2,1,1,6,9,0,2,1,4,4,8,2,11,5,7
1,51,54,47,48,14,11,14,12,21,14,7,12,7,17,9,13,8,12,17,11,4,3,3,4,3,5,1,2,3,6,2,2,2,4,2,4,4,4,8,5,7,0,1,6,0,2,2,3,1,4,5,2,3,1,2,1,3,6,4,4,1,4,1,3,2,3,5,3,3,3,0,2,8,3,1,0,3,5,4,5,3,1,5,2
1,43,36,62,59,13,7,17,5,10,6,0,20,12,12,22,16,7,11,23,18,3,1,8,1,1,2,0,4,0,2,10,5,0,0,4,1,3,3,2,2,2,1,0,3,0,0,0,0,4,5,7,4,6,2,3,1,3,2,0,7,6,6,7,3,1,4,7,4,1,1,3,1,4,1,0,6,6,4,5,8,2,2,5,9
1,42,47,55,56,10,9,16,7,14,14,2,17,10,14,16,15,7,10,21,17,4,1,2,3,5,2,0,2,4,5,4,3,1,1,2,3,1,6,6,1,4,5,0,5,1,0,0,1,2,1,9,5,3,1,4,2,3,5,1,5,3,5,5,3,1,4,6,3,2,1,3,1,2,2,1,5,2,4,7,8,3,4,4,6
1,36,50,60,54,11,5,13,7,10,12,8,19,13,17,21,9,2,15,18,19,4,2,4,1,1,2,0,2,1,2,7,3,0,1,2,4,2,2,3,3,3,3,0,6,1,3,2,2,1,6,8,4,5,1,4,3,2,3,5,6,7,3,9,2,0,3,4,2,0,0,2,0,4,4,3,4,4,9,3,2,1,5,4,9
1,40,42,46,72,8,7,11,14,16,8,1,17,4,9,16,16,12,18,18,24,1,2,2,3,4,2,0,1,2,3,3,2,1,6,1,6,4,2,6,4,4,0,0,4,0,0,1,0,1,5,4,7,1,0,1,2,4,3,1,1,1,5,4,6,5,1,5,5,2,3,2,5,4,3,0,11,1,1,8,8,5,6,8,5
1,42,57,59,42,10,10,18,4,16,19,4,18,15,14,19,11,1,13,18,9,2,1,4,3,5,2,1,2,3,6,5,4,0,0,3,1,5,4,6,1,5,6,2,6,1,3,0,0,1,5,8,3,3,5,7,0,5,5,1,3,7,2,6,4,0,2,5,4,0,0,1,0,1,6,0,6,4,3,8,3,0,6,2,1
1,50,56,46,48,17,10,12,11,16,20,8,12,14,10,11,11,3,16,14,14,7,3,3,4,3,4,2,1,3,2,5,2,1,0,5,5,4,4,4,4,5,5,4,6,2,2,2,2,0,4,6,1,5,1,5,3,3,5,0,2,6,3,0,2,1,5,3,2,1,2,0,0,5,6,2,3,2,3,4,5,1,7,0,6
1,39,54,65,42,4,7,22,6,18,15,1,19,14,19,23,9,3,13,18,8,0,1,3,0,1,3,0,3,2,8,11,1,0,3,2,1,1,2,11,4,7,3,1,4,0,1,0,0,1,5,9,4,2,3,8,1,6,6,0,7,6,6,8,3,1,1,6,1,1,1,0,1,4,3,0,5,5,4,4,5,1,4,1,2
1,60,52,46,42,15,19,21,5,21,12,4,15,15,12,7,12,9,8,14,10,6,2,5,2,6,5,3,5,5,7,3,6,0,1,3,1,2,8,10,1,6,4,0,2,0,1,1,2,2,3,4,5,3,5,5,2,6,1,0,5,4,1,0,2,4,1,5,2,4,4,1,0,2,2,1,3,6,3,3,2,3,3,2,2
1,41,53,68,38,10,9,20,2,17,13,7,15,11,19,25,13,3,12,15,8,2,2,5,1,2,4,1,2,2,6,8,4,0,1,1,0,1,3,12,1,5,1,3,4,1,2,3,1,0,3,7,5,6,3,2,0,6,4,2,6,3,7,10,5,1,5,5,2,1,1,1,0,4,4,1,3,5,4,3,3,2,3,2,1
